51.5
55.5
41
48
45.5
45.5
49
49
55.5
50
55
51
44.5
56
48.5
55.5
44.5
43.5
51.5
46
51
62
53.5
48
58.5
54.5
48.5
46.5
52.5
48
51.5
47.5
52.5
51.5
46.5
46.5
53
48
42.5
52.5
46.5
56
48.5
55
50.5
45.5
54.5
44
55
52
48
53.5
53.5
47
41
54.5
48.5
52.5
50
46
56
51.5
55.5
47.5
51
44.5
57.5
45.5
54
47.5
41
52
53.5
52.5
48.5
46
60
52
48.5
55
50.5
51
51.5
48.5
45.5
53
54
46.5
47
44
52.5
53
55
60
50.5
39
46
48.5
56
55
