46
55.5
56.5
42
49.5
54
50
39.5
54
45.5
51
60
48
43.5
49.5
44
50.5
46
59
47.5
56
49
44.5
37
54
53.5
53.5
55
49.5
47.5
51.5
43.5
39.5
42.5
42
49
50.5
43.5
51
54.5
59
48.5
44
44
50
38
50.5
54
57
50.5
45.5
45
47.5
49
45.5
60.5
35
44
54.5
41.5
46
49.5
46
53.5
51.5
45.5
50
54
46
50
63.5
54
51.5
48
47.5
45.5
52
46
46
52.5
52.5
50
46
41.5
53.5
48
48.5
55
51
45.5
54
54.5
49.5
44.5
47.5
52.5
41
50.5
41
49.5
