45
51.5
47
45.5
44.5
48
43.5
51.5
47
39
44
51.5
44.5
48.5
50
52
47.5
46
46
49
41.5
53
45
46.5
47
48
41
46.5
39
47
46.5
48
53
52
39.5
48
55
52.5
48.5
54.5
48
47.5
55.5
48.5
46
47.5
39.5
52
42.5
45.5
57
46.5
48.5
52
49
49.5
55.5
44
43.5
57
52.5
52.5
50.5
41.5
48.5
50.5
44.5
39.5
46
58
49.5
57
47.5
44.5
42.5
44
44.5
53
48.5
51
40.5
47
44
46.5
46.5
51
49.5
52
54.5
46
59
51
52
56.5
54
48.5
47.5
47.5
43.5
44
