0.13
0.185
0.215
0.13
0.28
0.125
0.135
0.24
0.155
0.105
0.18
0.205
0.18
0.13
0.22
0.1
0.12
0.17
0.17
0.18
0.245
0.175
0.18
0.14
0.165
0.12
0.18
0.195
0.21
0.18
0.155
0.24
0.185
0.185
0.1
0.2
0.24
0.11
0.235
0.185
0.125
0.22
