49.5
40.5
45.5
49.25
48
39
50.25
43.25
49.5
45.5
50
42
48
49.25
50.5
49
50.75
47.75
52.5
45.5
50
44.5
40.75
45.75
54.25
45.75
46.75
51
53.75
44.5
40.75
45.5
49.5
52.75
44.25
44.5
42.75
52.5
48
43.5
47
42.5
44
41.5
44
54.5
47.5
45
50.25
46.5
48
43.25
38.75
45
58
41
50
41.25
48.25
45.25
42
46.25
48.5
50
43.5
44
44
46.75
42.75
50.75
47.5
52.5
44
40
47.25
41.25
46.75
42.25
48
54
47.25
42.75
43.75
47
44
43.25
47
36.5
40.5
47.5
44.75
42.25
45
44.5
44.5
46
39
45.25
41.75
45.5
