42
35
40
45.5
40
36
40.5
39
39.5
44
44.5
34
43
39
41.5
45.5
55.5
48
41.5
40
47.5
41
34
44.5
43.5
45.5
37.5
32.5
25.5
45.5
40.5
40
37
45
39.5
41.5
35
58.5
45
46.5
38.5
31
43.5
42.5
38
43
47
42.5
41.5
45.5
46.5
38.5
41.5
36
41.5
37
40
37.5
47.5
27.5
45
41.5
48
38
30
41.5
33.5
47
37.5
36.5
38
47.5
31.5
42.5
54.5
45
47
43
40.5
38.5
49
45
44
46
34.5
46.5
42
45.5
32.5
39
35.5
45.5
48
42.5
40
42.5
36.5
42.5
35
44.5
45.5
38
44
