0.115
0.175
0.285
0.23
0.185
0.1
0.22
0.18
0.195
0.165
0.135
0.245
0.105
0.245
0.21
0.215
0.2
0.18
0.29
0.29
0.28
0.155
0.245
0.125
0.19
0.16
0.35
0.27
0.2
0.145
0.105
0.11
0.185
0.2
0.2
0.19
0.175
0.26
0.29
0.23
0.18
0.24
0.165
0.19
0.245
0.28
0.185
0.205
0.15
0.24
0.205
0.125
0.235
0.105
0.335
0.185
0.255
0.1
0.2
0.145
0.195
0.235
0.235
0.28
0.235
0.28
0.195
0.245
0.17
0.165
0.18
0.23
0.165
0.12
0.215
0.205
0.335
0.125
0.21
0.265
0.11
0.21
0.22
0.25
0.21
0.18
0.25
0.135
0.255
0.325
0.105
0.275
0.165
0.13
0.155
0.24
0.165
0.11
0.19
0.23
